"hrtf_type","dataset","subject","name_gui","name_short","url","url_alternative","gdrive_url_max","gdrive_url_high","flip_polarity","highest_res","limited_res","ash_version_reference","local_version","gain","flip_azimuths_fb","flip_polarity_original","name_gui_original","name_short_original","default","description","hrtf_index","hrtf_index_max","npy_included_high","npy_included_max"
"Human Listener","ARI","nh165","b_nh165","ARI-b_nh165","https://sofacoustics.org/data/database/ari/dtf b_nh165.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH165/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"79",,"no",
"Human Listener","ARI","nh166","b_nh166","ARI-b_nh166","https://sofacoustics.org/data/database/ari/dtf b_nh166.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH166/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"80",,"no",
"Human Listener","ARI","nh167","b_nh167","ARI-b_nh167","https://sofacoustics.org/data/database/ari/dtf b_nh167.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH167/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"81",,"no",
"Human Listener","ARI","nh168","b_nh168","ARI-b_nh168","https://sofacoustics.org/data/database/ari/dtf b_nh168.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH168/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"82",,"no",
"Human Listener","ARI","nh17","b_nh17","ARI-b_nh17","https://sofacoustics.org/data/database/ari/dtf b_nh17.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH17/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"83",,"no",
"Human Listener","ARI","nh170","b_nh170","ARI-b_nh170","https://sofacoustics.org/data/database/ari/dtf b_nh170.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH170/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"84",,"no",
"Human Listener","ARI","nh173","b_nh173","ARI-b_nh173","https://sofacoustics.org/data/database/ari/dtf b_nh173.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH173/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"85",,"no",
"Human Listener","ARI","nh174","b_nh174","ARI-b_nh174","https://sofacoustics.org/data/database/ari/dtf b_nh174.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH174/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"86",,"no",
"Human Listener","ARI","nh18","b_nh18","ARI-b_nh18","https://sofacoustics.org/data/database/ari/dtf b_nh18.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH18/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"87",,"no",
"Human Listener","ARI","nh19","b_nh19","ARI-b_nh19","https://sofacoustics.org/data/database/ari/dtf b_nh19.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH19/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"88",,"no",
"Human Listener","ARI","nh2","b_nh2","ARI-b_nh2","https://sofacoustics.org/data/database/ari/dtf b_nh2.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH2/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"89",,"no",
"Human Listener","ARI","nh206","b_nh206","ARI-b_nh206","https://sofacoustics.org/data/database/ari/dtf b_nh206.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"90",,"no",
"Human Listener","ARI","nh207","b_nh207","ARI-b_nh207","https://sofacoustics.org/data/database/ari/dtf b_nh207.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"91",,"no",
"Human Listener","ARI","nh209","b_nh209","ARI-b_nh209","https://sofacoustics.org/data/database/ari/dtf b_nh209.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"92",,"no",
"Human Listener","ARI","nh21","b_nh21","ARI-b_nh21","https://sofacoustics.org/data/database/ari/dtf b_nh21.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH21/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"93",,"no",
"Human Listener","ARI","nh210","b_nh210","ARI-b_nh210","https://sofacoustics.org/data/database/ari/dtf b_nh210.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"94",,"no",
"Human Listener","ARI","nh211","b_nh211","ARI-b_nh211","https://sofacoustics.org/data/database/ari/dtf b_nh211.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"95",,"no",
"Human Listener","ARI","nh22","b_nh22","ARI-b_nh22","https://sofacoustics.org/data/database/ari/dtf b_nh22.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH22/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"96",,"no",
"Human Listener","ARI","nh225","b_nh225","ARI-b_nh225","https://sofacoustics.org/data/database/ari/dtf b_nh225.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"97",,"no",
"Human Listener","ARI","nh226","b_nh226","ARI-b_nh226","https://sofacoustics.org/data/database/ari/dtf b_nh226.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"98",,"no",
"Human Listener","ARI","nh227","b_nh227","ARI-b_nh227","https://sofacoustics.org/data/database/ari/dtf b_nh227.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"99",,"no",
"Human Listener","ARI","nh228","b_nh228","ARI-b_nh228","https://sofacoustics.org/data/database/ari/dtf b_nh228.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"100",,"no",
"Human Listener","ARI","nh229","b_nh229","ARI-b_nh229","https://sofacoustics.org/data/database/ari/dtf b_nh229.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"101",,"no",
"Human Listener","ARI","nh230","b_nh230","ARI-b_nh230","https://sofacoustics.org/data/database/ari/dtf b_nh230.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"102",,"no",
"Human Listener","ARI","nh231","b_nh231","ARI-b_nh231","https://sofacoustics.org/data/database/ari/dtf b_nh231.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"103",,"no",
"Human Listener","ARI","nh232","b_nh232","ARI-b_nh232","https://sofacoustics.org/data/database/ari/dtf b_nh232.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"104",,"no",
"Human Listener","ARI","nh233","b_nh233","ARI-b_nh233","https://sofacoustics.org/data/database/ari/dtf b_nh233.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"105",,"no",
"Human Listener","ARI","nh234","b_nh234","ARI-b_nh234","https://sofacoustics.org/data/database/ari/dtf b_nh234.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"106",,"no",
"Human Listener","ARI","nh235","b_nh235","ARI-b_nh235","https://sofacoustics.org/data/database/ari/dtf b_nh235.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"107",,"no",
"Human Listener","ARI","nh236","b_nh236","ARI-b_nh236","https://sofacoustics.org/data/database/ari/dtf b_nh236.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"108",,"no",
"Human Listener","ARI","nh240","b_nh240","ARI-b_nh240","https://sofacoustics.org/data/database/ari/dtf b_nh240.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"109",,"no",
"Human Listener","ARI","nh241","b_nh241","ARI-b_nh241","https://sofacoustics.org/data/database/ari/dtf b_nh241.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"110",,"no",
"Human Listener","ARI","nh242","b_nh242","ARI-b_nh242","https://sofacoustics.org/data/database/ari/dtf b_nh242.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"111",,"no",
"Human Listener","ARI","nh246","b_nh246","ARI-b_nh246","https://sofacoustics.org/data/database/ari/dtf b_nh246.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"112",,"no",
"Human Listener","ARI","nh249","b_nh249","ARI-b_nh249","https://sofacoustics.org/data/database/ari/dtf b_nh249.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"113",,"no",
"Human Listener","ARI","nh25","b_nh25","ARI-b_nh25","https://sofacoustics.org/data/database/ari/dtf b_nh25.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH25/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"114",,"no",
"Human Listener","ARI","nh251","b_nh251","ARI-b_nh251","https://sofacoustics.org/data/database/ari/dtf b_nh251.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"115",,"no",
"Human Listener","ARI","nh252","b_nh252","ARI-b_nh252","https://sofacoustics.org/data/database/ari/dtf b_nh252.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"116",,"no",
"Human Listener","ARI","nh253","b_nh253","ARI-b_nh253","https://sofacoustics.org/data/database/ari/dtf b_nh253.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"117",,"no",
"Human Listener","ARI","nh257","b_nh257","ARI-b_nh257","https://sofacoustics.org/data/database/ari/dtf b_nh257.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"118",,"no",
"Human Listener","ARI","nh258","b_nh258","ARI-b_nh258","https://sofacoustics.org/data/database/ari/dtf b_nh258.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"119",,"no",
"Human Listener","ARI","nh259","b_nh259","ARI-b_nh259","https://sofacoustics.org/data/database/ari/dtf b_nh259.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"120",,"no",
"Human Listener","ARI","nh27","b_nh27","ARI-b_nh27","https://sofacoustics.org/data/database/ari/dtf b_nh27.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH27/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"121",,"no",
"Human Listener","ARI","nh28","b_nh28","ARI-b_nh28","https://sofacoustics.org/data/database/ari/dtf b_nh28.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH28/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"122",,"no",
"Human Listener","ARI","nh29","b_nh29","ARI-b_nh29","https://sofacoustics.org/data/database/ari/dtf b_nh29.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH29/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"123",,"no",
"Human Listener","ARI","nh30","b_nh30","ARI-b_nh30","https://sofacoustics.org/data/database/ari/dtf b_nh30.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH30/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"124",,"no",
"Human Listener","ARI","nh31","b_nh31","ARI-b_nh31","https://sofacoustics.org/data/database/ari/dtf b_nh31.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH31/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"125",,"no",
"Human Listener","ARI","nh32","b_nh32","ARI-b_nh32","https://sofacoustics.org/data/database/ari/dtf b_nh32.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH32/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"126",,"no",
"Human Listener","ARI","nh33","b_nh33","ARI-b_nh33","https://sofacoustics.org/data/database/ari/dtf b_nh33.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH33/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"127",,"no",
"Human Listener","ARI","nh34","b_nh34","ARI-b_nh34","https://sofacoustics.org/data/database/ari/dtf b_nh34.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH34/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"128",,"no",
"Human Listener","ARI","nh35","b_nh35","ARI-b_nh35","https://sofacoustics.org/data/database/ari/dtf b_nh35.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH35/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"129",,"no",
"Human Listener","ARI","nh36","b_nh36","ARI-b_nh36","https://sofacoustics.org/data/database/ari/dtf b_nh36.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH36/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"130",,"no",
"Human Listener","ARI","nh38","b_nh38","ARI-b_nh38","https://sofacoustics.org/data/database/ari/dtf b_nh38.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH38/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"131",,"no",
"Human Listener","ARI","nh39","b_nh39","ARI-b_nh39","https://sofacoustics.org/data/database/ari/dtf b_nh39.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH39/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"132",,"no",
"Human Listener","ARI","nh4","b_nh4","ARI-b_nh4","https://sofacoustics.org/data/database/ari/dtf b_nh4.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH4/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"133",,"no",
"Human Listener","ARI","nh40","b_nh40","ARI-b_nh40","https://sofacoustics.org/data/database/ari/dtf b_nh40.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH40/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"134",,"no",
"Human Listener","ARI","nh41","b_nh41","ARI-b_nh41","https://sofacoustics.org/data/database/ari/dtf b_nh41.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH41/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"135",,"no",
"Human Listener","ARI","nh42","b_nh42","ARI-b_nh42","https://sofacoustics.org/data/database/ari/dtf b_nh42.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH42/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"136",,"no",
"Human Listener","ARI","nh43","b_nh43","ARI-b_nh43","https://sofacoustics.org/data/database/ari/dtf b_nh43.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH43/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"137",,"no",
"Human Listener","ARI","nh46","b_nh46","ARI-b_nh46","https://sofacoustics.org/data/database/ari/dtf b_nh46.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH46/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"138",,"no",
"Human Listener","ARI","nh47","b_nh47","ARI-b_nh47","https://sofacoustics.org/data/database/ari/dtf b_nh47.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH47/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"139",,"no",
"Human Listener","ARI","nh5","b_nh5","ARI-b_nh5","https://sofacoustics.org/data/database/ari/dtf b_nh5.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH5/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"140",,"no",
"Human Listener","ARI","nh52","b_nh52","ARI-b_nh52","https://sofacoustics.org/data/database/ari/dtf b_nh52.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH52/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"141",,"no",
"Human Listener","ARI","nh53","b_nh53","ARI-b_nh53","https://sofacoustics.org/data/database/ari/dtf b_nh53.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH53/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"142",,"no",
"Human Listener","ARI","nh54","b_nh54","ARI-b_nh54","https://sofacoustics.org/data/database/ari/dtf b_nh54.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH54/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"143",,"no",
"Human Listener","ARI","nh55","b_nh55","ARI-b_nh55","https://sofacoustics.org/data/database/ari/dtf b_nh55.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH55/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"144",,"no",
"Human Listener","ARI","nh56","b_nh56","ARI-b_nh56","https://sofacoustics.org/data/database/ari/dtf b_nh56.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH56/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"145",,"no",
"Human Listener","ARI","nh57","b_nh57","ARI-b_nh57","https://sofacoustics.org/data/database/ari/dtf b_nh57.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH57/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"146",,"no",
"Human Listener","ARI","nh58","b_nh58","ARI-b_nh58","https://sofacoustics.org/data/database/ari/dtf b_nh58.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH58/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"147",,"no",
"Human Listener","ARI","nh59","b_nh59","ARI-b_nh59","https://sofacoustics.org/data/database/ari/dtf b_nh59.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH59/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"148",,"no",
"Human Listener","ARI","nh60","b_nh60","ARI-b_nh60","https://sofacoustics.org/data/database/ari/dtf b_nh60.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH60/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"149",,"no",
"Human Listener","ARI","nh61","b_nh61","ARI-b_nh61","https://sofacoustics.org/data/database/ari/dtf b_nh61.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH61/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"150",,"no",
"Human Listener","ARI","nh62","b_nh62","ARI-b_nh62","https://sofacoustics.org/data/database/ari/dtf b_nh62.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH62/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"151",,"no",
"Human Listener","ARI","nh63","b_nh63","ARI-b_nh63","https://sofacoustics.org/data/database/ari/dtf b_nh63.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH63/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"152",,"no",
"Human Listener","ARI","nh64","b_nh64","ARI-b_nh64","https://sofacoustics.org/data/database/ari/dtf b_nh64.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH64/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"153",,"no",
"Human Listener","ARI","nh65","b_nh65","ARI-b_nh65","https://sofacoustics.org/data/database/ari/dtf b_nh65.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH65/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"154",,"no",
"Human Listener","ARI","nh66","b_nh66","ARI-b_nh66","https://sofacoustics.org/data/database/ari/dtf b_nh66.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH66/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"155",,"no",
"Human Listener","ARI","nh677","b_nh677","ARI-b_nh677","https://sofacoustics.org/data/database/ari/dtf b_nh677.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"156",,"no",
"Human Listener","ARI","nh68","b_nh68","ARI-b_nh68","https://sofacoustics.org/data/database/ari/dtf b_nh68.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH68/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"157",,"no",
"Human Listener","ARI","nh690","b_nh690","ARI-b_nh690","https://sofacoustics.org/data/database/ari/dtf b_nh690.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"158",,"no",
"Human Listener","ARI","nh70","b_nh70","ARI-b_nh70","https://sofacoustics.org/data/database/ari/dtf b_nh70.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH70/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"159",,"no",
"Human Listener","ARI","nh708","b_nh708","ARI-b_nh708","https://sofacoustics.org/data/database/ari/dtf b_nh708.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"160",,"no",
"Human Listener","ARI","nh709","b_nh709","ARI-b_nh709","https://sofacoustics.org/data/database/ari/dtf b_nh709.sofa",,,,"no","high","no","3.1.0","1.0.0",,"no","no",,,,,"161",,"no",
"Human Listener","ARI","nh71","b_nh71","ARI-b_nh71","https://sofacoustics.org/data/database/ari/dtf b_nh71.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH71/hrtf_M_dtf%20b.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"162",,"no",
